Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"QC","Crops","58","Ecuador","5419","Yield","27","Rice, paddy","2000","2000","hg/ha","36812","Fc","Calculated data"
"QC","Crops","58","Ecuador","5419","Yield","27","Rice, paddy","2001","2001","hg/ha","36000","Fc","Calculated data"
"QC","Crops","58","Ecuador","5419","Yield","27","Rice, paddy","2002","2002","hg/ha","38746","Fc","Calculated data"
"QC","Crops","58","Ecuador","5419","Yield","27","Rice, paddy","2003","2003","hg/ha","38726","Fc","Calculated data"
"QC","Crops","58","Ecuador","5419","Yield","27","Rice, paddy","2004","2004","hg/ha","42187","Fc","Calculated data"
"QC","Crops","58","Ecuador","5419","Yield","27","Rice, paddy","2005","2005","hg/ha","38989","Fc","Calculated data"
"QC","Crops","58","Ecuador","5419","Yield","27","Rice, paddy","2006","2006","hg/ha","41986","Fc","Calculated data"
"QC","Crops","58","Ecuador","5419","Yield","27","Rice, paddy","2007","2007","hg/ha","43555","Fc","Calculated data"
"QC","Crops","58","Ecuador","5419","Yield","27","Rice, paddy","2008","2008","hg/ha","40639","Fc","Calculated data"
"QC","Crops","58","Ecuador","5419","Yield","27","Rice, paddy","2009","2009","hg/ha","40004","Fc","Calculated data"
"QC","Crops","58","Ecuador","5419","Yield","27","Rice, paddy","2010","2010","hg/ha","43399","Fc","Calculated data"
"QC","Crops","58","Ecuador","5419","Yield","27","Rice, paddy","2011","2011","hg/ha","44792","Fc","Calculated data"
"QC","Crops","58","Ecuador","5419","Yield","27","Rice, paddy","2012","2012","hg/ha","42178","Fc","Calculated data"
"QC","Crops","58","Ecuador","5419","Yield","27","Rice, paddy","2013","2013","hg/ha","38210","Fc","Calculated data"
"QC","Crops","58","Ecuador","5419","Yield","27","Rice, paddy","2014","2014","hg/ha","38967","Fc","Calculated data"
"QC","Crops","58","Ecuador","5419","Yield","27","Rice, paddy","2015","2015","hg/ha","44061","Fc","Calculated data"
"QC","Crops","58","Ecuador","5419","Yield","27","Rice, paddy","2016","2016","hg/ha","41905","Fc","Calculated data"
"QC","Crops","58","Ecuador","5419","Yield","27","Rice, paddy","2017","2017","hg/ha","29785","Fc","Calculated data"
"QC","Crops","58","Ecuador","5419","Yield","27","Rice, paddy","2018","2018","hg/ha","45260","Fc","Calculated data"
"QC","Crops","58","Ecuador","5419","Yield","15","Wheat","1961","1961","hg/ha","9924","Fc","Calculated data"
"QC","Crops","58","Ecuador","5419","Yield","15","Wheat","1962","1962","hg/ha","7897","Fc","Calculated data"
"QC","Crops","58","Ecuador","5419","Yield","15","Wheat","1963","1963","hg/ha","7901","Fc","Calculated data"
"QC","Crops","58","Ecuador","5419","Yield","15","Wheat","1964","1964","hg/ha","6681","Fc","Calculated data"
"QC","Crops","58","Ecuador","5419","Yield","15","Wheat","1965","1965","hg/ha","8897","Fc","Calculated data"
"QC","Crops","58","Ecuador","5419","Yield","15","Wheat","1966","1966","hg/ha","9650","Fc","Calculated data"
"QC","Crops","58","Ecuador","5419","Yield","15","Wheat","1967","1967","hg/ha","9869","Fc","Calculated data"
"QC","Crops","58","Ecuador","5419","Yield","15","Wheat","1968","1968","hg/ha","10442","Fc","Calculated data"
"QC","Crops","58","Ecuador","5419","Yield","15","Wheat","1969","1969","hg/ha","9388","Fc","Calculated data"
"QC","Crops","58","Ecuador","5419","Yield","15","Wheat","1970","1970","hg/ha","10626","Fc","Calculated data"
"QC","Crops","58","Ecuador","5419","Yield","15","Wheat","1971","1971","hg/ha","9017","Fc","Calculated data"
"QC","Crops","58","Ecuador","5419","Yield","15","Wheat","1972","1972","hg/ha","9034","Fc","Calculated data"
"QC","Crops","58","Ecuador","5419","Yield","15","Wheat","1973","1973","hg/ha","9717","Fc","Calculated data"
"QC","Crops","58","Ecuador","5419","Yield","15","Wheat","1974","1974","hg/ha","9774","Fc","Calculated data"
"QC","Crops","58","Ecuador","5419","Yield","15","Wheat","1975","1975","hg/ha","9205","Fc","Calculated data"
"QC","Crops","58","Ecuador","5419","Yield","15","Wheat","1976","1976","hg/ha","8500","Fc","Calculated data"
"QC","Crops","58","Ecuador","5419","Yield","15","Wheat","1977","1977","hg/ha","9731","Fc","Calculated data"
"QC","Crops","58","Ecuador","5419","Yield","15","Wheat","1978","1978","hg/ha","10754","Fc","Calculated data"
"QC","Crops","58","Ecuador","5419","Yield","15","Wheat","1979","1979","hg/ha","10290","Fc","Calculated data"
"QC","Crops","58","Ecuador","5419","Yield","15","Wheat","1980","1980","hg/ha","9693","Fc","Calculated data"
"QC","Crops","58","Ecuador","5419","Yield","15","Wheat","1981","1981","hg/ha","11141","Fc","Calculated data"
"QC","Crops","58","Ecuador","5419","Yield","15","Wheat","1982","1982","hg/ha","11658","Fc","Calculated data"
"QC","Crops","58","Ecuador","5419","Yield","15","Wheat","1983","1983","hg/ha","10450","Fc","Calculated data"
"QC","Crops","58","Ecuador","5419","Yield","15","Wheat","1984","1984","hg/ha","10275","Fc","Calculated data"
"QC","Crops","58","Ecuador","5419","Yield","15","Wheat","1985","1985","hg/ha","10192","Fc","Calculated data"
"QC","Crops","58","Ecuador","5419","Yield","15","Wheat","1986","1986","hg/ha","8031","Fc","Calculated data"
"QC","Crops","58","Ecuador","5419","Yield","15","Wheat","1987","1987","hg/ha","7961","Fc","Calculated data"
"QC","Crops","58","Ecuador","5419","Yield","15","Wheat","1988","1988","hg/ha","8671","Fc","Calculated data"
"QC","Crops","58","Ecuador","5419","Yield","15","Wheat","1989","1989","hg/ha","6665","Fc","Calculated data"
"QC","Crops","58","Ecuador","5419","Yield","15","Wheat","1990","1990","hg/ha","7967","Fc","Calculated data"
"QC","Crops","58","Ecuador","5419","Yield","15","Wheat","1991","1991","hg/ha","5696","Fc","Calculated data"
"QC","Crops","58","Ecuador","5419","Yield","15","Wheat","1992","1992","hg/ha","5911","Fc","Calculated data"
"QC","Crops","58","Ecuador","5419","Yield","15","Wheat","1993","1993","hg/ha","6711","Fc","Calculated data"
"QC","Crops","58","Ecuador","5419","Yield","15","Wheat","1994","1994","hg/ha","6162","Fc","Calculated data"
"QC","Crops","58","Ecuador","5419","Yield","15","Wheat","1995","1995","hg/ha","6951","Fc","Calculated data"
"QC","Crops","58","Ecuador","5419","Yield","15","Wheat","1996","1996","hg/ha","6176","Fc","Calculated data"
"QC","Crops","58","Ecuador","5419","Yield","15","Wheat","1997","1997","hg/ha","5976","Fc","Calculated data"
"QC","Crops","58","Ecuador","5419","Yield","15","Wheat","1998","1998","hg/ha","6484","Fc","Calculated data"
"QC","Crops","58","Ecuador","5419","Yield","15","Wheat","1999","1999","hg/ha","7001","Fc","Calculated data"
"QC","Crops","58","Ecuador","5419","Yield","15","Wheat","2000","2000","hg/ha","6208","Fc","Calculated data"
"QC","Crops","58","Ecuador","5419","Yield","15","Wheat","2001","2001","hg/ha","6100","Fc","Calculated data"
"QC","Crops","58","Ecuador","5419","Yield","15","Wheat","2002","2002","hg/ha","5696","Fc","Calculated data"
"QC","Crops","58","Ecuador","5419","Yield","15","Wheat","2003","2003","hg/ha","7980","Fc","Calculated data"
"QC","Crops","58","Ecuador","5419","Yield","15","Wheat","2004","2004","hg/ha","8053","Fc","Calculated data"
"QC","Crops","58","Ecuador","5419","Yield","15","Wheat","2005","2005","hg/ha","7220","Fc","Calculated data"
"QC","Crops","58","Ecuador","5419","Yield","15","Wheat","2006","2006","hg/ha","7774","Fc","Calculated data"
"QC","Crops","58","Ecuador","5419","Yield","15","Wheat","2007","2007","hg/ha","8186","Fc","Calculated data"
"QC","Crops","58","Ecuador","5419","Yield","15","Wheat","2008","2008","hg/ha","7466","Fc","Calculated data"
"QC","Crops","58","Ecuador","5419","Yield","15","Wheat","2009","2009","hg/ha","8617","Fc","Calculated data"
"QC","Crops","58","Ecuador","5419","Yield","15","Wheat","2010","2010","hg/ha","8912","Fc","Calculated data"
"QC","Crops","58","Ecuador","5419","Yield","15","Wheat","2011","2011","hg/ha","9249","Fc","Calculated data"
"QC","Crops","58","Ecuador","5419","Yield","15","Wheat","2012","2012","hg/ha","7995","Fc","Calculated data"
"QC","Crops","58","Ecuador","5419","Yield","15","Wheat","2013","2013","hg/ha","7064","Fc","Calculated data"
"QC","Crops","58","Ecuador","5419","Yield","15","Wheat","2014","2014","hg/ha","11204","Fc","Calculated data"
"QC","Crops","58","Ecuador","5419","Yield","15","Wheat","2015","2015","hg/ha","7165","Fc","Calculated data"
"QC","Crops","58","Ecuador","5419","Yield","15","Wheat","2016","2016","hg/ha","15250","Fc","Calculated data"
"QC","Crops","58","Ecuador","5419","Yield","15","Wheat","2017","2017","hg/ha","12924","Fc","Calculated data"
"QC","Crops","58","Ecuador","5419","Yield","15","Wheat","2018","2018","hg/ha","17142","Fc","Calculated data"
"QC","Crops","69","French Guyana","5419","Yield","56","Maize","1961","1961","hg/ha","50000","Fc","Calculated data"
"QC","Crops","69","French Guyana","5419","Yield","56","Maize","1962","1962","hg/ha","94186","Fc","Calculated data"
"QC","Crops","69","French Guyana","5419","Yield","56","Maize","1963","1963","hg/ha","70000","Fc","Calculated data"
"QC","Crops","69","French Guyana","5419","Yield","56","Maize","1964","1964","hg/ha","79167","Fc","Calculated data"
"QC","Crops","69","French Guyana","5419","Yield","56","Maize","1965","1965","hg/ha","79167","Fc","Calculated data"
"QC","Crops","69","French Guyana","5419","Yield","56","Maize","1966","1966","hg/ha","74000","Fc","Calculated data"
"QC","Crops","69","French Guyana","5419","Yield","56","Maize","1967","1967","hg/ha","73333","Fc","Calculated data"
"QC","Crops","69","French Guyana","5419","Yield","56","Maize","1968","1968","hg/ha","85000","Fc","Calculated data"
"QC","Crops","69","French Guyana","5419","Yield","56","Maize","1969","1969","hg/ha","66667","Fc","Calculated data"
"QC","Crops","69","French Guyana","5419","Yield","56","Maize","1970","1970","hg/ha","13636","Fc","Calculated data"
"QC","Crops","69","French Guyana","5419","Yield","56","Maize","1971","1971","hg/ha","40000","Fc","Calculated data"
"QC","Crops","69","French Guyana","5419","Yield","56","Maize","1972","1972","hg/ha","20000","Fc","Calculated data"
"QC","Crops","69","French Guyana","5419","Yield","56","Maize","1973","1973","hg/ha","20000","Fc","Calculated data"
"QC","Crops","69","French Guyana","5419","Yield","56","Maize","1974","1974","hg/ha","20000","Fc","Calculated data"
"QC","Crops","69","French Guyana","5419","Yield","56","Maize","1975","1975","hg/ha","20000","Fc","Calculated data"
"QC","Crops","69","French Guyana","5419","Yield","56","Maize","1976","1976","hg/ha","16667","Fc","Calculated data"
"QC","Crops","69","French Guyana","5419","Yield","56","Maize","1977","1977","hg/ha","20000","Fc","Calculated data"
"QC","Crops","69","French Guyana","5419","Yield","56","Maize","1978","1978","hg/ha","20000","Fc","Calculated data"
"QC","Crops","69","French Guyana","5419","Yield","56","Maize","1979","1979","hg/ha","20000","Fc","Calculated data"
"QC","Crops","69","French Guyana","5419","Yield","56","Maize","1991","1991","hg/ha","3827","Fc","Calculated data"
"QC","Crops","69","French Guyana","5419","Yield","56","Maize","1992","1992","hg/ha","6895","Fc","Calculated data"
"QC","Crops","69","French Guyana","5419","Yield","56","Maize","1993","1993","hg/ha","7000","Fc","Calculated data"
"QC","Crops","69","French Guyana","5419","Yield","56","Maize","1994","1994","hg/ha","7000","Fc","Calculated data"
"QC","Crops","69","French Guyana","5419","Yield","56","Maize","1995","1995","hg/ha","7073","Fc","Calculated data"
"QC","Crops","69","French Guyana","5419","Yield","56","Maize","1996","1996","hg/ha","7073","Fc","Calculated data"
"QC","Crops","69","French Guyana","5419","Yield","56","Maize","1997","1997","hg/ha","7073","Fc","Calculated data"
"QC","Crops","69","French Guyana","5419","Yield","56","Maize","1998","1998","hg/ha","7073","Fc","Calculated data"
"QC","Crops","69","French Guyana","5419","Yield","56","Maize","1999","1999","hg/ha","7073","Fc","Calculated data"
"QC","Crops","69","French Guyana","5419","Yield","56","Maize","2000","2000","hg/ha","7217","Fc","Calculated data"
"QC","Crops","69","French Guyana","5419","Yield","56","Maize","2001","2001","hg/ha","7311","Fc","Calculated data"
"QC","Crops","69","French Guyana","5419","Yield","56","Maize","2002","2002","hg/ha","7500","Fc","Calculated data"
"QC","Crops","69","French Guyana","5419","Yield","56","Maize","2003","2003","hg/ha","8104","Fc","Calculated data"
"QC","Crops","69","French Guyana","5419","Yield","56","Maize","2004","2004","hg/ha","8740","Fc","Calculated data"
"QC","Crops","69","French Guyana","5419","Yield","56","Maize","2005","2005","hg/ha","9357","Fc","Calculated data"
"QC","Crops","69","French Guyana","5419","Yield","56","Maize","2006","2006","hg/ha","10000","Fc","Calculated data"
"QC","Crops","69","French Guyana","5419","Yield","56","Maize","2007","2007","hg/ha","10222","Fc","Calculated data"
"QC","Crops","69","French Guyana","5419","Yield","56","Maize","2008","2008","hg/ha","10000","Fc","Calculated data"
"QC","Crops","69","French Guyana","5419","Yield","56","Maize","2009","2009","hg/ha","40000","Fc","Calculated data"
"QC","Crops","69","French Guyana","5419","Yield","56","Maize","2010","2010","hg/ha","50000","Fc","Calculated data"
"QC","Crops","69","French Guyana","5419","Yield","56","Maize","2011","2011","hg/ha","100000","Fc","Calculated data"
"QC","Crops","69","French Guyana","5419","Yield","56","Maize","2012","2012","hg/ha","100000","Fc","Calculated data"
"QC","Crops","69","French Guyana","5419","Yield","56","Maize","2013","2013","hg/ha","100000","Fc","Calculated data"
"QC","Crops","69","French Guyana","5419","Yield","56","Maize","2014","2014","hg/ha","50000","Fc","Calculated data"
"QC","Crops","69","French Guyana","5419","Yield","56","Maize","2015","2015","hg/ha","50000","Fc","Calculated data"
"QC","Crops","69","French Guyana","5419","Yield","56","Maize","2016","2016","hg/ha","50000","Fc","Calculated data"
"QC","Crops","69","French Guyana","5419","Yield","56","Maize","2017","2017","hg/ha","50000","Fc","Calculated data"
"QC","Crops","69","French Guyana","5419","Yield","56","Maize","2018","2018","hg/ha","50148","Fc","Calculated data"
"QC","Crops","69","French Guyana","5419","Yield","27","Rice, paddy","1961","1961","hg/ha","18780","Fc","Calculated data"
"QC","Crops","69","French Guyana","5419","Yield","27","Rice, paddy","1962","1962","hg/ha","20000","Fc","Calculated data"
"QC","Crops","69","French Guyana","5419","Yield","27","Rice, paddy","1963","1963","hg/ha","15000","Fc","Calculated data"
"QC","Crops","69","French Guyana","5419","Yield","27","Rice, paddy","1964","1964","hg/ha","15556","Fc","Calculated data"
"QC","Crops","69","French Guyana","5419","Yield","27","Rice, paddy","1965","1965","hg/ha","16667","Fc","Calculated data"
"QC","Crops","69","French Guyana","5419","Yield","27","Rice, paddy","1966","1966","hg/ha","15294","Fc","Calculated data"
"QC","Crops","69","French Guyana","5419","Yield","27","Rice, paddy","1967","1967","hg/ha","22500","Fc","Calculated data"
"QC","Crops","69","French Guyana","5419","Yield","27","Rice, paddy","1968","1968","hg/ha","20000","Fc","Calculated data"
"QC","Crops","69","French Guyana","5419","Yield","27","Rice, paddy","1969","1969","hg/ha","20000","Fc","Calculated data"
"QC","Crops","69","French Guyana","5419","Yield","27","Rice, paddy","1970","1970","hg/ha","15000","Fc","Calculated data"
"QC","Crops","69","French Guyana","5419","Yield","27","Rice, paddy","1971","1971","hg/ha","13333","Fc","Calculated data"
"QC","Crops","69","French Guyana","5419","Yield","27","Rice, paddy","1972","1972","hg/ha","9600","Fc","Calculated data"
"QC","Crops","69","French Guyana","5419","Yield","27","Rice, paddy","1973","1973","hg/ha","10000","Fc","Calculated data"
"QC","Crops","69","French Guyana","5419","Yield","27","Rice, paddy","1974","1974","hg/ha","10000","Fc","Calculated data"
"QC","Crops","69","French Guyana","5419","Yield","27","Rice, paddy","1975","1975","hg/ha","10000","Fc","Calculated data"
"QC","Crops","69","French Guyana","5419","Yield","27","Rice, paddy","1976","1976","hg/ha","10000","Fc","Calculated data"
"QC","Crops","69","French Guyana","5419","Yield","27","Rice, paddy","1977","1977","hg/ha","10000","Fc","Calculated data"
"QC","Crops","69","French Guyana","5419","Yield","27","Rice, paddy","1978","1978","hg/ha","15227","Fc","Calculated data"
"QC","Crops","69","French Guyana","5419","Yield","27","Rice, paddy","1979","1979","hg/ha","12308","Fc","Calculated data"
"QC","Crops","69","French Guyana","5419","Yield","27","Rice, paddy","1980","1980","hg/ha","8000","Fc","Calculated data"
"QC","Crops","69","French Guyana","5419","Yield","27","Rice, paddy","1981","1981","hg/ha","10784","Fc","Calculated data"
"QC","Crops","69","French Guyana","5419","Yield","27","Rice, paddy","1982","1982","hg/ha","10112","Fc","Calculated data"
"QC","Crops","69","French Guyana","5419","Yield","27","Rice, paddy","1983","1983","hg/ha","25658","Fc","Calculated data"
"QC","Crops","69","French Guyana","5419","Yield","27","Rice, paddy","1984","1984","hg/ha","32089","Fc","Calculated data"
"QC","Crops","69","French Guyana","5419","Yield","27","Rice, paddy","1985","1985","hg/ha","38023","Fc","Calculated data"
"QC","Crops","69","French Guyana","5419","Yield","27","Rice, paddy","1986","1986","hg/ha","33602","Fc","Calculated data"
"QC","Crops","69","French Guyana","5419","Yield","27","Rice, paddy","1987","1987","hg/ha","40898","Fc","Calculated data"
"QC","Crops","69","French Guyana","5419","Yield","27","Rice, paddy","1988","1988","hg/ha","39424","Fc","Calculated data"
"QC","Crops","69","French Guyana","5419","Yield","27","Rice, paddy","1989","1989","hg/ha","40830","Fc","Calculated data"
"QC","Crops","69","French Guyana","5419","Yield","27","Rice, paddy","1990","1990","hg/ha","42416","Fc","Calculated data"
"QC","Crops","69","French Guyana","5419","Yield","27","Rice, paddy","1991","1991","hg/ha","42722","Fc","Calculated data"
"QC","Crops","69","French Guyana","5419","Yield","27","Rice, paddy","1992","1992","hg/ha","32952","Fc","Calculated data"
"QC","Crops","69","French Guyana","5419","Yield","27","Rice, paddy","1993","1993","hg/ha","37334","Fc","Calculated data"
"QC","Crops","69","French Guyana","5419","Yield","27","Rice, paddy","1994","1994","hg/ha","32604","Fc","Calculated data"
"QC","Crops","69","French Guyana","5419","Yield","27","Rice, paddy","1995","1995","hg/ha","31591","Fc","Calculated data"
"QC","Crops","69","French Guyana","5419","Yield","27","Rice, paddy","1996","1996","hg/ha","34794","Fc","Calculated data"
"QC","Crops","69","French Guyana","5419","Yield","27","Rice, paddy","1997","1997","hg/ha","33663","Fc","Calculated data"
"QC","Crops","69","French Guyana","5419","Yield","27","Rice, paddy","1998","1998","hg/ha","27752","Fc","Calculated data"
"QC","Crops","69","French Guyana","5419","Yield","27","Rice, paddy","1999","1999","hg/ha","26086","Fc","Calculated data"
"QC","Crops","69","French Guyana","5419","Yield","27","Rice, paddy","2000","2000","hg/ha","22342","Fc","Calculated data"
"QC","Crops","69","French Guyana","5419","Yield","27","Rice, paddy","2001","2001","hg/ha","38023","Fc","Calculated data"
"QC","Crops","69","French Guyana","5419","Yield","27","Rice, paddy","2002","2002","hg/ha","27114","Fc","Calculated data"
"QC","Crops","69","French Guyana","5419","Yield","27","Rice, paddy","2003","2003","hg/ha","39043","Fc","Calculated data"
"QC","Crops","69","French Guyana","5419","Yield","27","Rice, paddy","2004","2004","hg/ha","28807","Fc","Calculated data"
"QC","Crops","69","French Guyana","5419","Yield","27","Rice, paddy","2005","2005","hg/ha","19904","Fc","Calculated data"
"QC","Crops","69","French Guyana","5419","Yield","27","Rice, paddy","2006","2006","hg/ha","17055","Fc","Calculated data"
"QC","Crops","69","French Guyana","5419","Yield","27","Rice, paddy","2007","2007","hg/ha","25791","Fc","Calculated data"
"QC","Crops","69","French Guyana","5419","Yield","27","Rice, paddy","2008","2008","hg/ha","25790","Fc","Calculated data"
"QC","Crops","69","French Guyana","5419","Yield","27","Rice, paddy","2009","2009","hg/ha","19894","Fc","Calculated data"
"QC","Crops","69","French Guyana","5419","Yield","27","Rice, paddy","2010","2010","hg/ha","18938","Fc","Calculated data"
"QC","Crops","69","French Guyana","5419","Yield","27","Rice, paddy","2011","2011","hg/ha","60000","Fc","Calculated data"
"QC","Crops","69","French Guyana","5419","Yield","27","Rice, paddy","2012","2012","hg/ha","60000","Fc","Calculated data"
"QC","Crops","69","French Guyana","5419","Yield","27","Rice, paddy","2013","2013","hg/ha","60000","Fc","Calculated data"
"QC","Crops","69","French Guyana","5419","Yield","27","Rice, paddy","2014","2014","hg/ha","21055","Fc","Calculated data"
"QC","Crops","69","French Guyana","5419","Yield","27","Rice, paddy","2015","2015","hg/ha","21000","Fc","Calculated data"
"QC","Crops","69","French Guyana","5419","Yield","27","Rice, paddy","2016","2016","hg/ha","21059","Fc","Calculated data"
"QC","Crops","69","French Guyana","5419","Yield","27","Rice, paddy","2017","2017","hg/ha","14465","Fc","Calculated data"
"QC","Crops","69","French Guyana","5419","Yield","27","Rice, paddy","2018","2018","hg/ha","15177","Fc","Calculated data"
"QC","Crops","91","Guyana","5419","Yield","56","Maize","1961","1961","hg/ha","9848","Fc","Calculated data"
"QC","Crops","91","Guyana","5419","Yield","56","Maize","1962","1962","hg/ha","9407","Fc","Calculated data"
"QC","Crops","91","Guyana","5419","Yield","56","Maize","1963","1963","hg/ha","9214","Fc","Calculated data"
"QC","Crops","91","Guyana","5419","Yield","56","Maize","1964","1964","hg/ha","10647","Fc","Calculated data"
"QC","Crops","91","Guyana","5419","Yield","56","Maize","1965","1965","hg/ha","10087","Fc","Calculated data"
"QC","Crops","91","Guyana","5419","Yield","56","Maize","1966","1966","hg/ha","10093","Fc","Calculated data"
"QC","Crops","91","Guyana","5419","Yield","56","Maize","1967","1967","hg/ha","11235","Fc","Calculated data"
"QC","Crops","91","Guyana","5419","Yield","56","Maize","1968","1968","hg/ha","15236","Fc","Calculated data"
"QC","Crops","91","Guyana","5419","Yield","56","Maize","1969","1969","hg/ha","16822","Fc","Calculated data"
"QC","Crops","91","Guyana","5419","Yield","56","Maize","1970","1970","hg/ha","14577","Fc","Calculated data"
"QC","Crops","91","Guyana","5419","Yield","56","Maize","1971","1971","hg/ha","17546","Fc","Calculated data"
"QC","Crops","91","Guyana","5419","Yield","56","Maize","1972","1972","hg/ha","19039","Fc","Calculated data"
"QC","Crops","91","Guyana","5419","Yield","56","Maize","1973","1973","hg/ha","18064","Fc","Calculated data"
"QC","Crops","91","Guyana","5419","Yield","56","Maize","1974","1974","hg/ha","22422","Fc","Calculated data"
"QC","Crops","91","Guyana","5419","Yield","56","Maize","1975","1975","hg/ha","19130","Fc","Calculated data"
"QC","Crops","91","Guyana","5419","Yield","56","Maize","1976","1976","hg/ha","9292","Fc","Calculated data"
"QC","Crops","91","Guyana","5419","Yield","56","Maize","1977","1977","hg/ha","10887","Fc","Calculated data"
"QC","Crops","91","Guyana","5419","Yield","56","Maize","1978","1978","hg/ha","13341","Fc","Calculated data"
"QC","Crops","91","Guyana","5419","Yield","56","Maize","1979","1979","hg/ha","14796","Fc","Calculated data"
"QC","Crops","91","Guyana","5419","Yield","56","Maize","1980","1980","hg/ha","14797","Fc","Calculated data"
"QC","Crops","91","Guyana","5419","Yield","56","Maize","1981","1981","hg/ha","8662","Fc","Calculated data"
"QC","Crops","91","Guyana","5419","Yield","56","Maize","1982","1982","hg/ha","8831","Fc","Calculated data"
"QC","Crops","91","Guyana","5419","Yield","56","Maize","1983","1983","hg/ha","9067","Fc","Calculated data"
"QC","Crops","91","Guyana","5419","Yield","56","Maize","1984","1984","hg/ha","7778","Fc","Calculated data"
"QC","Crops","91","Guyana","5419","Yield","56","Maize","1985","1985","hg/ha","10000","Fc","Calculated data"
"QC","Crops","91","Guyana","5419","Yield","56","Maize","1986","1986","hg/ha","10639","Fc","Calculated data"
"QC","Crops","91","Guyana","5419","Yield","56","Maize","1987","1987","hg/ha","12357","Fc","Calculated data"
"QC","Crops","91","Guyana","5419","Yield","56","Maize","1988","1988","hg/ha","11154","Fc","Calculated data"
"QC","Crops","91","Guyana","5419","Yield","56","Maize","1989","1989","hg/ha","11538","Fc","Calculated data"
"QC","Crops","91","Guyana","5419","Yield","56","Maize","1990","1990","hg/ha","15666","Fc","Calculated data"
"QC","Crops","91","Guyana","5419","Yield","56","Maize","1991","1991","hg/ha","13782","Fc","Calculated data"
"QC","Crops","91","Guyana","5419","Yield","56","Maize","1992","1992","hg/ha","12075","Fc","Calculated data"
"QC","Crops","91","Guyana","5419","Yield","56","Maize","1993","1993","hg/ha","12069","Fc","Calculated data"
"QC","Crops","91","Guyana","5419","Yield","56","Maize","1994","1994","hg/ha","11786","Fc","Calculated data"
"QC","Crops","91","Guyana","5419","Yield","56","Maize","1995","1995","hg/ha","13330","Fc","Calculated data"
"QC","Crops","91","Guyana","5419","Yield","56","Maize","1996","1996","hg/ha","11481","Fc","Calculated data"
"QC","Crops","91","Guyana","5419","Yield","56","Maize","1997","1997","hg/ha","30385","Fc","Calculated data"
"QC","Crops","91","Guyana","5419","Yield","56","Maize","1998","1998","hg/ha","15679","Fc","Calculated data"
"QC","Crops","91","Guyana","5419","Yield","56","Maize","1999","1999","hg/ha","14949","Fc","Calculated data"
"QC","Crops","91","Guyana","5419","Yield","56","Maize","2000","2000","hg/ha","12352","Fc","Calculated data"
"QC","Crops","91","Guyana","5419","Yield","56","Maize","2001","2001","hg/ha","12644","Fc","Calculated data"
"QC","Crops","91","Guyana","5419","Yield","56","Maize","2002","2002","hg/ha","14056","Fc","Calculated data"
"QC","Crops","91","Guyana","5419","Yield","56","Maize","2003","2003","hg/ha","12500","Fc","Calculated data"
"QC","Crops","91","Guyana","5419","Yield","56","Maize","2004","2004","hg/ha","12500","Fc","Calculated data"
"QC","Crops","91","Guyana","5419","Yield","56","Maize","2005","2005","hg/ha","12500","Fc","Calculated data"
"QC","Crops","91","Guyana","5419","Yield","56","Maize","2006","2006","hg/ha","10000","Fc","Calculated data"
"QC","Crops","91","Guyana","5419","Yield","56","Maize","2007","2007","hg/ha","17174","Fc","Calculated data"
"QC","Crops","91","Guyana","5419","Yield","56","Maize","2008","2008","hg/ha","13333","Fc","Calculated data"
"QC","Crops","91","Guyana","5419","Yield","56","Maize","2009","2009","hg/ha","13406","Fc","Calculated data"
"QC","Crops","91","Guyana","5419","Yield","56","Maize","2010","2010","hg/ha","13687","Fc","Calculated data"
"QC","Crops","91","Guyana","5419","Yield","56","Maize","2011","2011","hg/ha","13769","Fc","Calculated data"
"QC","Crops","91","Guyana","5419","Yield","56","Maize","2012","2012","hg/ha","13756","Fc","Calculated data"
"QC","Crops","91","Guyana","5419","Yield","56","Maize","2013","2013","hg/ha","13743","Fc","Calculated data"
"QC","Crops","91","Guyana","5419","Yield","56","Maize","2014","2014","hg/ha","13673","Fc","Calculated data"
"QC","Crops","91","Guyana","5419","Yield","56","Maize","2015","2015","hg/ha","13719","Fc","Calculated data"
"QC","Crops","91","Guyana","5419","Yield","56","Maize","2016","2016","hg/ha","13744","Fc","Calculated data"
"QC","Crops","91","Guyana","5419","Yield","56","Maize","2017","2017","hg/ha","13727","Fc","Calculated data"
"QC","Crops","91","Guyana","5419","Yield","56","Maize","2018","2018","hg/ha","13710","Fc","Calculated data"
"QC","Crops","91","Guyana","5419","Yield","27","Rice, paddy","1961","1961","hg/ha","20266","Fc","Calculated data"
"QC","Crops","91","Guyana","5419","Yield","27","Rice, paddy","1962","1962","hg/ha","22289","Fc","Calculated data"
"QC","Crops","91","Guyana","5419","Yield","27","Rice, paddy","1963","1963","hg/ha","20309","Fc","Calculated data"
"QC","Crops","91","Guyana","5419","Yield","27","Rice, paddy","1964","1964","hg/ha","20179","Fc","Calculated data"
"QC","Crops","91","Guyana","5419","Yield","27","Rice, paddy","1965","1965","hg/ha","20649","Fc","Calculated data"
"QC","Crops","91","Guyana","5419","Yield","27","Rice, paddy","1966","1966","hg/ha","20388","Fc","Calculated data"
"QC","Crops","91","Guyana","5419","Yield","27","Rice, paddy","1967","1967","hg/ha","19059","Fc","Calculated data"
